Site,Year,Type,lat,lon,population,WeeklyIncome,WeeklyRent,Weekly pay,WeeklyLoanRatio,WeeklyRentRatio,No_of_Sales,Median_Price,Mean_Price
Strathbogie Shire,2007,Vacant House Block,-36.8485857,145.402868,9486,843,152,46.41025641,18.1640884,5.546052632,46,83500,91827
Strathbogie Shire,2006,House,-36.8485857,145.402868,9295,681,115,134.6153846,5.058857143,5.92173913,153,175000,187851
Strathbogie Shire,2006,Units/Apartment,-36.8485857,145.402868,9295,681,115,132.6923077,5.132173913,5.92173913,14,172500,205508
Strathbogie Shire,2006,Vacant House Block,-36.8485857,145.402868,9295,681,115,57.69230769,11.804,5.92173913,52,75000,69999
Surf Coast Shire,2016,House,-38.3128176,143.9976775,29397,1571,363,346.1538462,4.538444444,4.327823691,663,675000,727717
Surf Coast Shire,2016,Units/Apartment,-38.3128176,143.9976775,29397,1571,363,263.2051282,5.96872869,4.327823691,126,513250,539536
Surf Coast Shire,2016,Vacant House Block,-38.3128176,143.9976775,29397,1571,363,137.9487179,11.38828997,4.327823691,256,269000,330624
Surf Coast Shire,2015,House,-38.3128176,143.9976775,29397,1571,363,346.1538462,4.538444444,4.327823691,725,630000,715075
Surf Coast Shire,2015,Units/Apartment,-38.3128176,143.9976775,29397,1571,363,263.2051282,5.96872869,4.327823691,141,485000,530092
Surf Coast Shire,2015,Vacant House Block,-38.3128176,143.9976775,29397,1571,363,137.9487179,11.38828997,4.327823691,344,255000,276505
Surf Coast Shire,2014,House,-38.3128176,143.9976775,29397,1571,363,346.1538462,4.538444444,4.327823691,620,599499,666321
Surf Coast Shire,2014,Units/Apartment,-38.3128176,143.9976775,29397,1571,363,263.2051282,5.96872869,4.327823691,149,460000,491145
Surf Coast Shire,2014,Vacant House Block,-38.3128176,143.9976775,29397,1571,363,137.9487179,11.38828997,4.327823691,288,245000,272928
Surf Coast Shire,2013,House,-38.3128176,143.9976775,29397,1571,363,346.1538462,4.538444444,4.327823691,607,585000,639912
Surf Coast Shire,2013,Units/Apartment,-38.3128176,143.9976775,29397,1571,363,263.2051282,5.96872869,4.327823691,161,440000,476159
Surf Coast Shire,2013,Vacant House Block,-38.3128176,143.9976775,29397,1571,363,137.9487179,11.38828997,4.327823691,211,245000,269411
Surf Coast Shire,2012,House,-38.3128176,143.9976775,29397,1571,363,346.1538462,4.538444444,4.327823691,471,570000,641705
Surf Coast Shire,2012,Units/Apartment,-38.3128176,143.9976775,29397,1571,363,263.2051282,5.96872869,4.327823691,111,460000,512000
Surf Coast Shire,2012,Vacant House Block,-38.3128176,143.9976775,29397,1571,363,137.9487179,11.38828997,4.327823691,139,255000,286858
Surf Coast Shire,2011,House,-38.3128176,143.9976775,25870,1277,280,296.1538462,4.311948051,4.560714286,522,577500,638284
Surf Coast Shire,2011,Units/Apartment,-38.3128176,143.9976775,25870,1277,280,236.9230769,5.389935065,4.560714286,145,462000,493397
Surf Coast Shire,2011,Vacant House Block,-38.3128176,143.9976775,25870,1277,280,145.6410256,8.768133805,4.560714286,155,284000,317099
Surf Coast Shire,2010,House,-38.3128176,143.9976775,25870,1277,280,296.1538462,4.311948051,4.560714286,629,550000,627603
Surf Coast Shire,2010,Units/Apartment,-38.3128176,143.9976775,25870,1277,280,236.9230769,5.389935065,4.560714286,168,450000,489382
Surf Coast Shire,2010,Vacant House Block,-38.3128176,143.9976775,25870,1277,280,145.6410256,8.768133805,4.560714286,358,243000,260510
Surf Coast Shire,2009,House,-38.3128176,143.9976775,25870,1277,280,296.1538462,4.311948051,4.560714286,588,489000,549008
Surf Coast Shire,2009,Units/Apartment,-38.3128176,143.9976775,25870,1277,280,236.9230769,5.389935065,4.560714286,184,447500,534910
Surf Coast Shire,2009,Vacant House Block,-38.3128176,143.9976775,25870,1277,280,145.6410256,8.768133805,4.560714286,308,210000,217901
Surf Coast Shire,2008,House,-38.3128176,143.9976775,25870,1277,280,296.1538462,4.311948051,4.560714286,482,481000,538948
Surf Coast Shire,2008,Units/Apartment,-38.3128176,143.9976775,25870,1277,280,236.9230769,5.389935065,4.560714286,167,480000,521289
Surf Coast Shire,2008,Vacant House Block,-38.3128176,143.9976775,25870,1277,280,145.6410256,8.768133805,4.560714286,253,210000,226898
Surf Coast Shire,2007,House,-38.3128176,143.9976775,25870,1277,280,296.1538462,4.311948051,4.560714286,710,447750,498143
Surf Coast Shire,2007,Units/Apartment,-38.3128176,143.9976775,25870,1277,280,236.9230769,5.389935065,4.560714286,188,395000,454022
Surf Coast Shire,2007,Vacant House Block,-38.3128176,143.9976775,25870,1277,280,145.6410256,8.768133805,4.560714286,359,200000,213486
Surf Coast Shire,2006,House,-38.3128176,143.9976775,21771,1055,195,307.6923077,3.42875,5.41025641,534,400000,463710
Surf Coast Shire,2006,Units/Apartment,-38.3128176,143.9976775,21771,1055,195,323.0769231,3.26547619,5.41025641,173,420000,475053
Surf Coast Shire,2006,Vacant House Block,-38.3128176,143.9976775,21771,1055,195,143.0769231,7.373655913,5.41025641,246,186000,198022
Swan Hill Rural City,2016,House,-35.1588446,143.1319209,20584,1094,185,123.0769231,8.888749998,5.913513514,264,240000,243183
Swan Hill Rural City,2016,Units/Apartment,-35.1588446,143.1319209,20584,1094,185,117.9487179,9.275217395,5.913513514,33,230000,225272
Swan Hill Rural City,2016,Vacant House Block,-35.1588446,143.1319209,20584,1094,185,25.64102564,42.666,5.913513514,39,50000,76109
Swan Hill Rural City,2015,House,-35.1588446,143.1319209,20584,1094,185,123.0769231,8.888749998,5.913513514,262,216000,236483
Swan Hill Rural City,2015,Units/Apartment,-35.1588446,143.1319209,20584,1094,185,117.9487179,9.275217395,5.913513514,57,188000,201767
Swan Hill Rural City,2015,Vacant House Block,-35.1588446,143.1319209,20584,1094,185,25.64102564,42.666,5.913513514,56,81500,79588
Swan Hill Rural City,2014,House,-35.1588446,143.1319209,20584,1094,185,123.0769231,8.888749998,5.913513514,248,209500,217752
Swan Hill Rural City,2014,Units/Apartment,-35.1588446,143.1319209,20584,1094,185,117.9487179,9.275217395,5.913513514,52,178750,193298
Swan Hill Rural City,2014,Vacant House Block,-35.1588446,143.1319209,20584,1094,185,25.64102564,42.666,5.913513514,59,76000,76503
Swan Hill Rural City,2013,House,-35.1588446,143.1319209,20584,1094,185,123.0769231,8.888749998,5.913513514,274,199500,211462
Swan Hill Rural City,2013,Units/Apartment,-35.1588446,143.1319209,20584,1094,185,117.9487179,9.275217395,5.913513514,47,184000,189592
Swan Hill Rural City,2013,Vacant House Block,-35.1588446,143.1319209,20584,1094,185,25.64102564,42.666,5.913513514,55,76700,74267
Swan Hill Rural City,2012,House,-35.1588446,143.1319209,20584,1094,185,123.0769231,8.888749998,5.913513514,226,205000,220956
Swan Hill Rural City,2012,Units/Apartment,-35.1588446,143.1319209,20584,1094,185,117.9487179,9.275217395,5.913513514,38,189000,180223
Swan Hill Rural City,2012,Vacant House Block,-35.1588446,143.1319209,20584,1094,185,25.64102564,42.666,5.913513514,46,79985,80897
Swan Hill Rural City,2011,House,-35.1588446,143.1319209,20449,886,157,106.6666667,8.306249997,5.643312102,197,208000,212116
Swan Hill Rural City,2011,Units/Apartment,-35.1588446,143.1319209,20449,886,157,99.48717949,8.905670103,5.643312102,42,194000,198976
Swan Hill Rural City,2011,Vacant House Block,-35.1588446,143.1319209,20449,886,157,36.1025641,24.54119318,5.643312102,57,70400,84464
Swan Hill Rural City,2010,House,-35.1588446,143.1319209,20449,886,157,106.6666667,8.306249997,5.643312102,217,210000,223105
Swan Hill Rural City,2010,Units/Apartment,-35.1588446,143.1319209,20449,886,157,99.48717949,8.905670103,5.643312102,45,200000,208534
Swan Hill Rural City,2010,Vacant House Block,-35.1588446,143.1319209,20449,886,157,36.1025641,24.54119318,5.643312102,59,80500,79897
Swan Hill Rural City,2009,House,-35.1588446,143.1319209,20449,886,157,106.6666667,8.306249997,5.643312102,255,200000,208230
Swan Hill Rural City,2009,Units/Apartment,-35.1588446,143.1319209,20449,886,157,99.48717949,8.905670103,5.643312102,45,180000,195364
Swan Hill Rural City,2009,Vacant House Block,-35.1588446,143.1319209,20449,886,157,36.1025641,24.54119318,5.643312102,121,65000,67439
Swan Hill Rural City,2008,House,-35.1588446,143.1319209,20449,886,157,106.6666667,8.306249997,5.643312102,210,186000,203074
Swan Hill Rural City,2008,Units/Apartment,-35.1588446,143.1319209,20449,886,157,99.48717949,8.905670103,5.643312102,37,190000,204697
Swan Hill Rural City,2008,Vacant House Block,-35.1588446,143.1319209,20449,886,157,36.1025641,24.54119318,5.643312102,65,53000,56536
Swan Hill Rural City,2007,House,-35.1588446,143.1319209,20449,886,157,106.6666667,8.306249997,5.643312102,277,187000,202126
Swan Hill Rural City,2007,Units/Apartment,-35.1588446,143.1319209,20449,886,157,99.48717949,8.905670103,5.643312102,56,216000,211726
Swan Hill Rural City,2007,Vacant House Block,-35.1588446,143.1319209,20449,886,157,36.1025641,24.54119318,5.643312102,73,68000,72322
Swan Hill Rural City,2006,House,-35.1588446,143.1319209,20633,763,125,143.8461538,5.304278077,6.104,281,187000,199814
Swan Hill Rural City,2006,Units/Apartment,-35.1588446,143.1319209,20633,763,125,142.3076923,5.361621622,6.104,46,185000,193910
Swan Hill Rural City,2006,Vacant House Block,-35.1588446,143.1319209,20633,763,125,46.15384615,16.53166667,6.104,83,60000,72287
Towong Shire,2016,House,-36.3512332,147.4627259,5985,1043,150,101.5384615,10.2719697,6.953333333,78,198000,209670
Towong Shire,2016,Units/Apartment,-36.3512332,147.4627259,5985,1043,150,88.46153846,11.79043478,6.953333333,4,172500,170750
Towong Shire,2016,Vacant House Block,-36.3512332,147.4627259,5985,1043,150,29.74358974,35.06637931,6.953333333,18,58000,67244
Towong Shire,2015,House,-36.3512332,147.4627259,5985,1043,150,101.5384615,10.2719697,6.953333333,72,206250,217194
Towong Shire,2015,Units/Apartment,-36.3512332,147.4627259,5985,1043,150,88.46153846,11.79043478,6.953333333,4,176000,182150
Towong Shire,2015,Vacant House Block,-36.3512332,147.4627259,5985,1043,150,29.74358974,35.06637931,6.953333333,9,50000,53500
Towong Shire,2014,House,-36.3512332,147.4627259,5985,1043,150,101.5384615,10.2719697,6.953333333,67,170000,177130
Towong Shire,2014,Units/Apartment,-36.3512332,147.4627259,5985,1043,150,88.46153846,11.79043478,6.953333333,2,152000,152000
Towong Shire,2014,Vacant House Block,-36.3512332,147.4627259,5985,1043,150,29.74358974,35.06637931,6.953333333,19,28750,52242
Towong Shire,2013,House,-36.3512332,147.4627259,5985,1043,150,101.5384615,10.2719697,6.953333333,77,160000,183740
Towong Shire,2013,Units/Apartment,-36.3512332,147.4627259,5985,1043,150,88.46153846,11.79043478,6.953333333,0,220000,163300
Towong Shire,2013,Vacant House Block,-36.3512332,147.4627259,5985,1043,150,29.74358974,35.06637931,6.953333333,16,52500,79546
Towong Shire,2012,House,-36.3512332,147.4627259,5985,1043,150,101.5384615,10.2719697,6.953333333,73,160002,180856
Towong Shire,2012,Units/Apartment,-36.3512332,147.4627259,5985,1043,150,88.46153846,11.79043478,6.953333333,5,220000,163300
Towong Shire,2012,Vacant House Block,-36.3512332,147.4627259,5985,1043,150,29.74358974,35.06637931,6.953333333,25,40000,48193
Towong Shire,2011,House,-36.3512332,147.4627259,5891,850,133,84.71794872,10.03329298,6.390977444,67,165200,202361
Towong Shire,2011,Units/Apartment,-36.3512332,147.4627259,5891,850,133,34.87179487,24.375,6.390977444,5,68000,127000
Towong Shire,2011,Vacant House Block,-36.3512332,147.4627259,5891,850,133,23.07692308,36.83333333,6.390977444,20,45000,56400
Towong Shire,2010,House,-36.3512332,147.4627259,5891,850,133,84.71794872,10.03329298,6.390977444,59,140000,168188
Towong Shire,2010,Units/Apartment,-36.3512332,147.4627259,5891,850,133,34.87179487,24.375,6.390977444,3,220000,236666
Towong Shire,2010,Vacant House Block,-36.3512332,147.4627259,5891,850,133,23.07692308,36.83333333,6.390977444,22,44494,72613
Towong Shire,2009,House,-36.3512332,147.4627259,5891,850,133,84.71794872,10.03329298,6.390977444,57,160000,177421
Towong Shire,2009,Units/Apartment,-36.3512332,147.4627259,5891,850,133,34.87179487,24.375,6.390977444,2,105000,105000
Towong Shire,2009,Vacant House Block,-36.3512332,147.4627259,5891,850,133,23.07692308,36.83333333,6.390977444,12,54800,59458
Towong Shire,2008,House,-36.3512332,147.4627259,5891,850,133,84.71794872,10.03329298,6.390977444,56,150357,173164
Towong Shire,2008,Units/Apartment,-36.3512332,147.4627259,5891,850,133,34.87179487,24.375,6.390977444,2,113500,113500
Towong Shire,2008,Vacant House Block,-36.3512332,147.4627259,5891,850,133,23.07692308,36.83333333,6.390977444,21,50000,67685
Towong Shire,2007,House,-36.3512332,147.4627259,5891,850,133,84.71794872,10.03329298,6.390977444,71,160000,170161
Towong Shire,2007,Units/Apartment,-36.3512332,147.4627259,5891,850,133,34.87179487,24.375,6.390977444,4,63000,68000
Towong Shire,2007,Vacant House Block,-36.3512332,147.4627259,5891,850,133,23.07692308,36.83333333,6.390977444,37,23000,38269
Towong Shire,2006,House,-36.3512332,147.4627259,6019,720,100,123.0769231,5.849999999,7.2,77,160000,176714
Towong Shire,2006,Units/Apartment,-36.3512332,147.4627259,6019,720,100,40,18,7.2,4,52000,62250
Towong Shire,2006,Vacant House Block,-36.3512332,147.4627259,6019,720,100,41.23076923,17.46268657,7.2,34,53600,62123
Wangaratta Rural City,2016,House,-36.3682777,146.3172149,28310,1085,210,138.4615385,7.836111109,5.166666667,427,270000,287897
Wangaratta Rural City,2016,Units/Apartment,-36.3682777,146.3172149,28310,1085,210,102.5641026,10.57875,5.166666667,61,200000,209166
Wangaratta Rural City,2016,Vacant House Block,-36.3682777,146.3172149,28310,1085,210,66.66666667,16.275,5.166666667,64,130000,141840
Wangaratta Rural City,2015,House,-36.3682777,146.3172149,28310,1085,210,138.4615385,7.836111109,5.166666667,413,270000,284055
Wangaratta Rural City,2015,Units/Apartment,-36.3682777,146.3172149,28310,1085,210,102.5641026,10.57875,5.166666667,58,210875,207672
Wangaratta Rural City,2015,Vacant House Block,-36.3682777,146.3172149,28310,1085,210,66.66666667,16.275,5.166666667,109,130000,133924
Wangaratta Rural City,2014,House,-36.3682777,146.3172149,28310,1085,210,138.4615385,7.836111109,5.166666667,399,254000,270159
Wangaratta Rural City,2014,Units/Apartment,-36.3682777,146.3172149,28310,1085,210,102.5641026,10.57875,5.166666667,69,210030,214321
Wangaratta Rural City,2014,Vacant House Block,-36.3682777,146.3172149,28310,1085,210,66.66666667,16.275,5.166666667,110,121750,131233
Wangaratta Rural City,2013,House,-36.3682777,146.3172149,28310,1085,210,138.4615385,7.836111109,5.166666667,392,238000,254614
Wangaratta Rural City,2013,Units/Apartment,-36.3682777,146.3172149,28310,1085,210,102.5641026,10.57875,5.166666667,64,175500,195964
Wangaratta Rural City,2013,Vacant House Block,-36.3682777,146.3172149,28310,1085,210,66.66666667,16.275,5.166666667,130,125000,121300
Wangaratta Rural City,2012,House,-36.3682777,146.3172149,28310,1085,210,138.4615385,7.836111109,5.166666667,336,235013,245751
Wangaratta Rural City,2012,Units/Apartment,-36.3682777,146.3172149,28310,1085,210,102.5641026,10.57875,5.166666667,59,150667,168793
Wangaratta Rural City,2012,Vacant House Block,-36.3682777,146.3172149,28310,1085,210,66.66666667,16.275,5.166666667,118,109000,112855
Wangaratta Rural City,2011,House,-36.3682777,146.3172149,26815,913,175,125.6410256,7.266734696,5.217142857,287,245000,252010
Wangaratta Rural City,2011,Units/Apartment,-36.3682777,146.3172149,26815,913,175,96.01897436,9.508537308,5.217142857,56,187237,202511
Wangaratta Rural City,2011,Vacant House Block,-36.3682777,146.3172149,26815,913,175,61.53846154,14.83625,5.217142857,98,120000,128263
Wangaratta Rural City,2010,House,-36.3682777,146.3172149,26815,913,175,125.6410256,7.266734696,5.217142857,321,242000,258327
Wangaratta Rural City,2010,Units/Apartment,-36.3682777,146.3172149,26815,913,175,96.01897436,9.508537308,5.217142857,70,182250,192990
Wangaratta Rural City,2010,Vacant House Block,-36.3682777,146.3172149,26815,913,175,61.53846154,14.83625,5.217142857,126,117000,118655
Wangaratta Rural City,2009,House,-36.3682777,146.3172149,26815,913,175,125.6410256,7.266734696,5.217142857,364,228000,238054
Wangaratta Rural City,2009,Units/Apartment,-36.3682777,146.3172149,26815,913,175,96.01897436,9.508537308,5.217142857,75,175000,181162
Wangaratta Rural City,2009,Vacant House Block,-36.3682777,146.3172149,26815,913,175,61.53846154,14.83625,5.217142857,122,98750,102241
Wangaratta Rural City,2008,House,-36.3682777,146.3172149,26815,913,175,125.6410256,7.266734696,5.217142857,319,215000,227389
Wangaratta Rural City,2008,Units/Apartment,-36.3682777,146.3172149,26815,913,175,96.01897436,9.508537308,5.217142857,44,174950,203270
Wangaratta Rural City,2008,Vacant House Block,-36.3682777,146.3172149,26815,913,175,61.53846154,14.83625,5.217142857,61,86000,95207
Wangaratta Rural City,2007,House,-36.3682777,146.3172149,26815,913,175,125.6410256,7.266734696,5.217142857,401,220000,237219
Wangaratta Rural City,2007,Units/Apartment,-36.3682777,146.3172149,26815,913,175,96.01897436,9.508537308,5.217142857,76,174975,186266
Wangaratta Rural City,2007,Vacant House Block,-36.3682777,146.3172149,26815,913,175,61.53846154,14.83625,5.217142857,101,100000,105685
Wangaratta Rural City,2006,House,-36.3682777,146.3172149,26390,803,140,165.3846154,4.855348837,5.735714286,342,215000,224896
Wangaratta Rural City,2006,Units/Apartment,-36.3682777,146.3172149,26390,803,140,139.2307692,5.767403316,5.735714286,78,181000,187468
Wangaratta Rural City,2006,Vacant House Block,-36.3682777,146.3172149,26390,803,140,69.61538462,11.53480663,5.735714286,120,90500,99095
